data;hora;valor_analogico;tensao_medida[V];corrente_medida[A]
2025-10-24;09:01:56;71;0.057;-71.424
2025-10-24;09:01:57;62;0.050;-71.877
2025-10-24;09:01:58;61;0.049;-71.928
2025-10-24;09:01:59;61;0.049;-71.928
2025-10-24;09:01:59;76;0.061;-71.172
2025-10-24;09:02:00;76;0.061;-71.172
2025-10-24;09:02:01;61;0.049;-71.928
2025-10-24;09:02:02;71;0.057;-71.424
2025-10-24;09:02:03;62;0.050;-71.877
2025-10-24;09:02:04;75;0.060;-71.222
2025-10-24;09:02:05;63;0.051;-71.827
2025-10-24;09:02:06;73;0.059;-71.323
2025-10-24;09:02:07;72;0.058;-71.374
2025-10-24;09:02:08;78;0.063;-71.071
2025-10-24;09:02:08;74;0.060;-71.273
2025-10-24;09:02:09;63;0.051;-71.827
2025-10-24;09:02:10;87;0.070;-70.618
2025-10-24;09:02:11;58;0.047;-72.079
2025-10-24;09:02:12;75;0.060;-71.222
2025-10-24;09:02:13;76;0.061;-71.172
2025-10-24;09:02:14;72;0.058;-71.374
2025-10-24;09:02:15;75;0.060;-71.222
2025-10-24;09:02:16;89;0.072;-70.517
2025-10-24;09:02:17;62;0.050;-71.877
2025-10-24;09:02:17;63;0.051;-71.827
2025-10-24;09:02:18;74;0.060;-71.273
2025-10-24;09:02:19;76;0.061;-71.172
2025-10-24;09:02:20;63;0.051;-71.827
2025-10-24;09:02:21;63;0.051;-71.827
2025-10-24;09:02:22;64;0.052;-71.777
2025-10-24;09:02:23;73;0.059;-71.323
2025-10-24;09:02:24;56;0.045;-72.180
2025-10-24;09:02:25;78;0.063;-71.071
2025-10-24;09:02:26;89;0.072;-70.517
2025-10-24;09:02:26;74;0.060;-71.273
2025-10-24;09:02:27;73;0.059;-71.323
2025-10-24;09:02:28;73;0.059;-71.323
2025-10-24;09:02:29;72;0.058;-71.374
2025-10-24;09:02:30;73;0.059;-71.323
2025-10-24;09:02:31;62;0.050;-71.877
2025-10-24;09:02:32;71;0.057;-71.424
2025-10-24;09:02:33;71;0.057;-71.424
2025-10-24;09:02:34;75;0.060;-71.222
2025-10-24;09:02:35;72;0.058;-71.374
2025-10-24;09:02:35;75;0.060;-71.222
2025-10-24;09:02:36;75;0.060;-71.222
2025-10-24;09:02:37;77;0.062;-71.122
2025-10-24;09:02:38;77;0.062;-71.122
2025-10-24;09:02:39;73;0.059;-71.323
2025-10-24;09:02:41;60;0.048;-71.978
2025-10-24;09:02:41;62;0.050;-71.877
2025-10-24;09:02:42;74;0.060;-71.273
2025-10-24;09:02:43;79;0.064;-71.021
2025-10-24;09:02:44;63;0.051;-71.827
2025-10-24;09:02:45;77;0.062;-71.122
2025-10-24;09:02:45;62;0.050;-71.877
2025-10-24;09:02:46;72;0.058;-71.374
2025-10-24;09:02:47;79;0.064;-71.021
2025-10-24;09:02:48;58;0.047;-72.079
2025-10-24;09:02:49;61;0.049;-71.928
2025-10-24;09:02:50;72;0.058;-71.374
2025-10-24;09:02:51;71;0.057;-71.424
2025-10-24;09:02:52;59;0.048;-72.028
2025-10-24;09:02:53;74;0.060;-71.273
2025-10-24;09:02:54;76;0.061;-71.172
2025-10-24;09:02:54;74;0.060;-71.273
2025-10-24;09:02:55;62;0.050;-71.877
2025-10-24;09:02:56;77;0.062;-71.122
2025-10-24;09:02:57;61;0.049;-71.928
2025-10-24;09:02:58;77;0.062;-71.122
2025-10-24;09:02:59;73;0.059;-71.323
2025-10-24;09:03:00;90;0.072;-70.467
2025-10-24;09:03:01;72;0.058;-71.374
2025-10-24;09:03:02;72;0.058;-71.374
2025-10-24;09:03:03;75;0.060;-71.222
2025-10-24;09:03:03;73;0.059;-71.323
2025-10-24;09:03:04;74;0.060;-71.273
2025-10-24;09:03:05;76;0.061;-71.172
2025-10-24;09:03:06;62;0.050;-71.877
2025-10-24;09:03:07;74;0.060;-71.273
2025-10-24;09:03:08;76;0.061;-71.172
2025-10-24;09:03:09;72;0.058;-71.374
2025-10-24;09:03:10;89;0.072;-70.517
2025-10-24;09:03:11;62;0.050;-71.877
2025-10-24;09:03:12;72;0.058;-71.374
2025-10-24;09:03:12;79;0.064;-71.021
2025-10-24;09:03:13;72;0.058;-71.374
2025-10-24;09:03:14;63;0.051;-71.827
2025-10-24;09:03:15;78;0.063;-71.071
2025-10-24;09:03:16;72;0.058;-71.374
2025-10-24;09:03:17;75;0.060;-71.222
2025-10-24;09:03:18;76;0.061;-71.172
2025-10-24;09:03:19;72;0.058;-71.374
2025-10-24;09:03:20;63;0.051;-71.827
2025-10-24;09:03:21;73;0.059;-71.323
2025-10-24;09:03:21;61;0.049;-71.928
2025-10-24;09:03:22;59;0.048;-72.028
2025-10-24;09:03:23;73;0.059;-71.323
2025-10-24;09:03:24;72;0.058;-71.374
2025-10-24;09:03:25;77;0.062;-71.122
2025-10-24;09:03:26;88;0.071;-70.568
2025-10-24;09:03:27;64;0.052;-71.777
2025-10-24;09:03:28;78;0.063;-71.071
2025-10-24;09:03:29;78;0.063;-71.071
2025-10-24;09:03:30;72;0.058;-71.374
2025-10-24;09:03:30;75;0.060;-71.222
2025-10-24;09:03:31;62;0.050;-71.877
2025-10-24;09:03:32;76;0.061;-71.172
2025-10-24;09:03:33;90;0.072;-70.467
2025-10-24;09:03:34;91;0.073;-70.417
2025-10-24;09:03:35;74;0.060;-71.273
2025-10-24;09:03:36;69;0.056;-71.525
2025-10-24;09:03:37;78;0.063;-71.071
2025-10-24;09:03:38;72;0.058;-71.374
2025-10-24;09:03:39;75;0.060;-71.222
2025-10-24;09:03:39;62;0.050;-71.877
2025-10-24;09:03:40;69;0.056;-71.525
2025-10-24;09:03:41;73;0.059;-71.323
2025-10-24;09:03:42;70;0.056;-71.474
2025-10-24;09:03:43;71;0.057;-71.424
2025-10-24;09:03:44;76;0.061;-71.172
2025-10-24;09:03:45;71;0.057;-71.424
2025-10-24;09:03:46;75;0.060;-71.222
2025-10-24;09:03:47;75;0.060;-71.222
2025-10-24;09:03:48;70;0.056;-71.474
2025-10-24;09:03:49;74;0.060;-71.273
2025-10-24;09:03:49;74;0.060;-71.273
2025-10-24;09:03:50;62;0.050;-71.877
2025-10-24;09:03:51;72;0.058;-71.374
2025-10-24;09:03:52;74;0.060;-71.273
2025-10-24;09:03:53;78;0.063;-71.071
2025-10-24;09:03:54;77;0.062;-71.122
2025-10-24;09:03:55;71;0.057;-71.424
2025-10-24;09:03:56;63;0.051;-71.827
2025-10-24;09:03:57;74;0.060;-71.273
2025-10-24;09:03:58;73;0.059;-71.323
2025-10-24;09:03:58;61;0.049;-71.928
2025-10-24;09:03:59;61;0.049;-71.928
2025-10-24;09:04:00;77;0.062;-71.122
2025-10-24;09:04:01;90;0.072;-70.467
2025-10-24;09:04:02;72;0.058;-71.374
2025-10-24;09:04:03;73;0.059;-71.323
2025-10-24;09:04:04;63;0.051;-71.827
2025-10-24;09:04:05;72;0.058;-71.374
2025-10-24;09:04:06;75;0.060;-71.222
2025-10-24;09:04:07;61;0.049;-71.928
2025-10-24;09:04:07;61;0.049;-71.928
2025-10-24;09:04:08;56;0.045;-72.180
2025-10-24;09:04:09;74;0.060;-71.273
2025-10-24;09:04:10;57;0.046;-72.129
2025-10-24;09:04:11;89;0.072;-70.517
2025-10-24;09:04:12;74;0.060;-71.273
2025-10-24;09:04:13;70;0.056;-71.474
2025-10-24;09:04:14;74;0.060;-71.273
2025-10-24;09:04:15;73;0.059;-71.323
2025-10-24;09:04:16;73;0.059;-71.323
2025-10-24;09:04:16;78;0.063;-71.071
2025-10-24;09:04:17;87;0.070;-70.618
2025-10-24;09:04:18;76;0.061;-71.172
2025-10-24;09:04:19;72;0.058;-71.374
2025-10-24;09:04:20;77;0.062;-71.122
2025-10-24;09:04:21;62;0.050;-71.877
2025-10-24;09:04:22;73;0.059;-71.323
2025-10-24;09:04:23;56;0.045;-72.180
2025-10-24;09:04:24;64;0.052;-71.777
2025-10-24;09:04:25;73;0.059;-71.323
2025-10-24;09:04:25;78;0.063;-71.071
2025-10-24;09:04:26;72;0.058;-71.374
2025-10-24;09:04:27;62;0.050;-71.877
2025-10-24;09:04:28;63;0.051;-71.827
2025-10-24;09:04:29;75;0.060;-71.222
2025-10-24;09:04:31;73;0.059;-71.323
2025-10-24;09:04:31;79;0.064;-71.021
2025-10-24;09:04:32;71;0.057;-71.424
2025-10-24;09:04:33;63;0.051;-71.827
2025-10-24;09:04:34;75;0.060;-71.222
2025-10-24;09:04:35;70;0.056;-71.474
2025-10-24;09:04:35;76;0.061;-71.172
2025-10-24;09:04:36;76;0.061;-71.172
2025-10-24;09:04:37;76;0.061;-71.172
2025-10-24;09:04:38;73;0.059;-71.323
2025-10-24;09:04:39;64;0.052;-71.777
2025-10-24;09:04:40;72;0.058;-71.374
2025-10-24;09:04:41;63;0.051;-71.827
2025-10-24;09:04:42;61;0.049;-71.928
2025-10-24;09:04:43;76;0.061;-71.172
2025-10-24;09:04:44;74;0.060;-71.273
2025-10-24;09:04:44;74;0.060;-71.273
2025-10-24;09:04:45;70;0.056;-71.474
2025-10-24;09:04:46;74;0.060;-71.273
2025-10-24;09:04:47;74;0.060;-71.273
2025-10-24;09:04:48;72;0.058;-71.374
2025-10-24;09:04:49;59;0.048;-72.028
2025-10-24;09:04:50;86;0.069;-70.668
2025-10-24;09:04:51;74;0.060;-71.273
2025-10-24;09:04:52;72;0.058;-71.374
2025-10-24;09:04:53;58;0.047;-72.079
2025-10-24;09:04:53;75;0.060;-71.222
2025-10-24;09:04:54;61;0.049;-71.928
2025-10-24;09:04:55;75;0.060;-71.222
2025-10-24;09:04:56;60;0.048;-71.978
2025-10-24;09:04:57;72;0.058;-71.374
2025-10-24;09:04:58;75;0.060;-71.222
2025-10-24;09:04:59;88;0.071;-70.568
2025-10-24;09:05:00;63;0.051;-71.827
2025-10-24;09:05:01;73;0.059;-71.323
2025-10-24;09:05:02;75;0.060;-71.222
2025-10-24;09:05:02;73;0.059;-71.323
2025-10-24;09:05:03;61;0.049;-71.928
2025-10-24;09:05:04;72;0.058;-71.374
2025-10-24;09:05:05;74;0.060;-71.273
2025-10-24;09:05:06;73;0.059;-71.323
2025-10-24;09:05:07;72;0.058;-71.374
2025-10-24;09:05:08;60;0.048;-71.978
2025-10-24;09:05:09;78;0.063;-71.071
2025-10-24;09:05:10;75;0.060;-71.222
2025-10-24;09:05:11;76;0.061;-71.172
2025-10-24;09:05:11;58;0.047;-72.079
2025-10-24;09:05:12;73;0.059;-71.323
2025-10-24;09:05:13;78;0.063;-71.071
2025-10-24;09:05:14;72;0.058;-71.374
2025-10-24;09:05:15;73;0.059;-71.323
2025-10-24;09:05:16;76;0.061;-71.172
2025-10-24;09:05:17;71;0.057;-71.424
2025-10-24;09:05:18;70;0.056;-71.474
2025-10-24;09:05:19;61;0.049;-71.928
2025-10-24;09:05:20;91;0.073;-70.417
2025-10-24;09:05:20;88;0.071;-70.568
2025-10-24;09:05:21;76;0.061;-71.172
2025-10-24;09:05:22;73;0.059;-71.323
2025-10-24;09:05:23;89;0.072;-70.517
2025-10-24;09:05:24;73;0.059;-71.323
2025-10-24;09:05:25;72;0.058;-71.374
2025-10-24;09:05:26;77;0.062;-71.122
2025-10-24;09:05:27;60;0.048;-71.978
2025-10-24;09:05:28;75;0.060;-71.222
2025-10-24;09:05:29;63;0.051;-71.827
2025-10-24;09:05:29;76;0.061;-71.172
2025-10-24;09:05:30;61;0.049;-71.928
2025-10-24;09:05:31;62;0.050;-71.877
2025-10-24;09:05:32;61;0.049;-71.928
2025-10-24;09:05:33;75;0.060;-71.222
2025-10-24;09:05:34;62;0.050;-71.877
2025-10-24;09:05:35;63;0.051;-71.827
2025-10-24;09:05:36;75;0.060;-71.222
2025-10-24;09:05:37;61;0.049;-71.928
2025-10-24;09:05:38;75;0.060;-71.222
2025-10-24;09:05:39;74;0.060;-71.273
2025-10-24;09:05:39;57;0.046;-72.129
2025-10-24;09:05:40;62;0.050;-71.877
2025-10-24;09:05:41;72;0.058;-71.374
2025-10-24;09:05:42;73;0.059;-71.323
2025-10-24;09:05:43;76;0.061;-71.172
2025-10-24;09:05:44;73;0.059;-71.323
2025-10-24;09:05:45;72;0.058;-71.374
2025-10-24;09:05:46;72;0.058;-71.374
2025-10-24;09:05:47;60;0.048;-71.978
2025-10-24;09:05:48;73;0.059;-71.323
2025-10-24;09:05:48;73;0.059;-71.323
2025-10-24;09:05:49;61;0.049;-71.928
2025-10-24;09:05:50;75;0.060;-71.222
2025-10-24;09:05:51;64;0.052;-71.777
2025-10-24;09:05:52;74;0.060;-71.273
2025-10-24;09:05:53;64;0.052;-71.777
2025-10-24;09:05:54;77;0.062;-71.122
2025-10-24;09:05:55;62;0.050;-71.877
2025-10-24;09:05:56;77;0.062;-71.122
2025-10-24;09:05:57;63;0.051;-71.827
2025-10-24;09:05:57;59;0.048;-72.028
2025-10-24;09:05:58;75;0.060;-71.222
2025-10-24;09:05:59;72;0.058;-71.374
2025-10-24;09:06:00;64;0.052;-71.777
2025-10-24;09:06:01;62;0.050;-71.877
2025-10-24;09:06:02;76;0.061;-71.172
2025-10-24;09:06:03;75;0.060;-71.222
2025-10-24;09:06:04;75;0.060;-71.222
2025-10-24;09:06:05;62;0.050;-71.877
2025-10-24;09:06:06;73;0.059;-71.323
2025-10-24;09:06:06;75;0.060;-71.222
2025-10-24;09:06:07;76;0.061;-71.172
2025-10-24;09:06:08;62;0.050;-71.877
2025-10-24;09:06:09;90;0.072;-70.467
2025-10-24;09:06:10;75;0.060;-71.222
2025-10-24;09:06:11;61;0.049;-71.928
2025-10-24;09:06:12;89;0.072;-70.517
2025-10-24;09:06:13;72;0.058;-71.374
2025-10-24;09:06:14;78;0.063;-71.071
2025-10-24;09:06:15;61;0.049;-71.928
2025-10-24;09:06:15;74;0.060;-71.273
2025-10-24;09:06:16;73;0.059;-71.323
2025-10-24;09:06:17;78;0.063;-71.071
2025-10-24;09:06:18;56;0.045;-72.180
2025-10-24;09:06:19;72;0.058;-71.374
2025-10-24;09:06:21;75;0.060;-71.222
2025-10-24;09:06:21;62;0.050;-71.877
2025-10-24;09:06:22;72;0.058;-71.374
2025-10-24;09:06:23;74;0.060;-71.273
2025-10-24;09:06:24;74;0.060;-71.273
2025-10-24;09:06:24;74;0.060;-71.273
2025-10-24;09:06:25;57;0.046;-72.129
2025-10-24;09:06:26;58;0.047;-72.079
2025-10-24;09:06:27;62;0.050;-71.877
2025-10-24;09:06:28;63;0.051;-71.827
2025-10-24;09:06:29;73;0.059;-71.323
2025-10-24;09:06:30;71;0.057;-71.424
2025-10-24;09:06:31;91;0.073;-70.417
2025-10-24;09:06:32;74;0.060;-71.273
2025-10-24;09:06:33;87;0.070;-70.618
2025-10-24;09:06:34;76;0.061;-71.172
2025-10-24;09:06:34;76;0.061;-71.172
2025-10-24;09:06:35;58;0.047;-72.079
2025-10-24;09:06:36;72;0.058;-71.374
2025-10-24;09:06:37;72;0.058;-71.374
2025-10-24;09:06:38;55;0.044;-72.230
2025-10-24;09:06:39;88;0.071;-70.568
2025-10-24;09:06:40;58;0.047;-72.079
2025-10-24;09:06:41;72;0.058;-71.374
2025-10-24;09:06:42;74;0.060;-71.273
2025-10-24;09:06:43;74;0.060;-71.273
2025-10-24;09:06:43;57;0.046;-72.129
2025-10-24;09:06:44;73;0.059;-71.323
2025-10-24;09:06:45;75;0.060;-71.222
2025-10-24;09:06:46;76;0.061;-71.172
2025-10-24;09:06:47;73;0.059;-71.323
2025-10-24;09:06:48;72;0.058;-71.374
2025-10-24;09:06:49;73;0.059;-71.323
2025-10-24;09:06:50;74;0.060;-71.273
2025-10-24;09:06:51;73;0.059;-71.323
2025-10-24;09:06:52;73;0.059;-71.323
2025-10-24;09:06:52;72;0.058;-71.374
2025-10-24;09:06:53;74;0.060;-71.273
2025-10-24;09:06:54;80;0.065;-70.971
2025-10-24;09:06:55;62;0.050;-71.877
2025-10-24;09:06:56;73;0.059;-71.323
2025-10-24;09:06:57;90;0.072;-70.467
2025-10-24;09:06:58;73;0.059;-71.323
2025-10-24;09:06:59;62;0.050;-71.877
2025-10-24;09:07:00;72;0.058;-71.374
2025-10-24;09:07:01;57;0.046;-72.129
2025-10-24;09:07:01;87;0.070;-70.618
2025-10-24;09:07:02;61;0.049;-71.928
2025-10-24;09:07:03;64;0.052;-71.777
2025-10-24;09:07:04;72;0.058;-71.374
2025-10-24;09:07:05;73;0.059;-71.323
2025-10-24;09:07:06;75;0.060;-71.222
2025-10-24;09:07:07;90;0.072;-70.467
2025-10-24;09:07:08;71;0.057;-71.424
2025-10-24;09:07:09;61;0.049;-71.928
2025-10-24;09:07:10;76;0.061;-71.172
2025-10-24;09:07:10;75;0.060;-71.222
2025-10-24;09:07:11;59;0.048;-72.028
2025-10-24;09:07:12;76;0.061;-71.172
2025-10-24;09:07:13;57;0.046;-72.129
2025-10-24;09:07:14;64;0.052;-71.777
2025-10-24;09:07:15;57;0.046;-72.129
2025-10-24;09:07:16;62;0.050;-71.877
2025-10-24;09:07:17;74;0.060;-71.273
2025-10-24;09:07:18;57;0.046;-72.129
2025-10-24;09:07:19;62;0.050;-71.877
2025-10-24;09:07:19;62;0.050;-71.877
2025-10-24;09:07:20;72;0.058;-71.374
2025-10-24;09:07:21;74;0.060;-71.273
2025-10-24;09:07:22;61;0.049;-71.928
2025-10-24;09:07:23;72;0.058;-71.374
2025-10-24;09:07:24;72;0.058;-71.374
2025-10-24;09:07:25;77;0.062;-71.122
2025-10-24;09:07:26;78;0.063;-71.071
2025-10-24;09:07:27;86;0.069;-70.668
2025-10-24;09:07:28;87;0.070;-70.618
2025-10-24;09:07:29;73;0.059;-71.323
2025-10-24;09:07:29;72;0.058;-71.374
2025-10-24;09:07:30;74;0.060;-71.273
2025-10-24;09:07:31;78;0.063;-71.071
2025-10-24;09:07:32;57;0.046;-72.129
2025-10-24;09:07:33;78;0.063;-71.071
2025-10-24;09:07:34;88;0.071;-70.568
2025-10-24;09:07:35;62;0.050;-71.877
2025-10-24;09:07:36;62;0.050;-71.877
2025-10-24;09:07:37;74;0.060;-71.273
2025-10-24;09:07:38;58;0.047;-72.079
2025-10-24;09:07:38;72;0.058;-71.374
2025-10-24;09:07:39;63;0.051;-71.827
2025-10-24;09:07:40;75;0.060;-71.222
2025-10-24;09:07:41;64;0.052;-71.777
2025-10-24;09:07:42;78;0.063;-71.071
2025-10-24;09:07:43;74;0.060;-71.273
2025-10-24;09:07:44;75;0.060;-71.222
2025-10-24;09:07:45;62;0.050;-71.877
2025-10-24;09:07:46;58;0.047;-72.079
2025-10-24;09:07:47;62;0.050;-71.877
2025-10-24;09:07:47;62;0.050;-71.877
2025-10-24;09:07:48;79;0.064;-71.021
2025-10-24;09:07:49;72;0.058;-71.374
2025-10-24;09:07:50;73;0.059;-71.323
2025-10-24;09:07:51;62;0.050;-71.877
2025-10-24;09:07:52;63;0.051;-71.827
2025-10-24;09:07:53;70;0.056;-71.474
2025-10-24;09:07:54;69;0.056;-71.525
2025-10-24;09:07:55;76;0.061;-71.172
2025-10-24;09:07:56;77;0.062;-71.122
2025-10-24;09:07:56;72;0.058;-71.374
2025-10-24;09:07:57;92;0.074;-70.366
2025-10-24;09:07:58;74;0.060;-71.273
2025-10-24;09:07:59;79;0.064;-71.021
2025-10-24;09:08:00;77;0.062;-71.122
2025-10-24;09:08:01;72;0.058;-71.374
2025-10-24;09:08:02;77;0.062;-71.122
2025-10-24;09:08:03;73;0.059;-71.323
2025-10-24;09:08:04;48;0.039;-72.582
2025-10-24;09:08:05;71;0.057;-71.424
2025-10-24;09:08:05;76;0.061;-71.172
2025-10-24;09:08:06;74;0.060;-71.273
2025-10-24;09:08:07;72;0.058;-71.374
2025-10-24;09:08:08;63;0.051;-71.827
2025-10-24;09:08:09;89;0.072;-70.517
2025-10-24;09:08:11;75;0.060;-71.222
2025-10-24;09:08:11;60;0.048;-71.978
2025-10-24;09:08:12;60;0.048;-71.978
2025-10-24;09:08:13;87;0.070;-70.618
2025-10-24;09:08:14;76;0.061;-71.172
2025-10-24;09:08:14;78;0.063;-71.071
2025-10-24;09:08:15;61;0.049;-71.928
2025-10-24;09:08:16;75;0.060;-71.222
2025-10-24;09:08:17;89;0.072;-70.517
2025-10-24;09:08:18;78;0.063;-71.071
2025-10-24;09:08:19;74;0.060;-71.273
2025-10-24;09:08:20;76;0.061;-71.172
2025-10-24;09:08:21;72;0.058;-71.374
2025-10-24;09:08:22;75;0.060;-71.222
2025-10-24;09:08:23;62;0.050;-71.877
2025-10-24;09:08:23;76;0.061;-71.172
2025-10-24;09:08:24;74;0.060;-71.273
2025-10-24;09:08:25;72;0.058;-71.374
2025-10-24;09:08:26;63;0.051;-71.827
2025-10-24;09:08:27;62;0.050;-71.877
2025-10-24;09:08:28;75;0.060;-71.222
2025-10-24;09:08:29;76;0.061;-71.172
2025-10-24;09:08:30;61;0.049;-71.928
2025-10-24;09:08:31;91;0.073;-70.417
2025-10-24;09:08:32;75;0.060;-71.222
2025-10-24;09:08:33;63;0.051;-71.827
2025-10-24;09:08:33;72;0.058;-71.374
2025-10-24;09:08:34;73;0.059;-71.323
2025-10-24;09:08:35;62;0.050;-71.877
2025-10-24;09:08:36;75;0.060;-71.222
2025-10-24;09:08:37;91;0.073;-70.417
2025-10-24;09:08:38;70;0.056;-71.474
2025-10-24;09:08:39;74;0.060;-71.273
2025-10-24;09:08:40;71;0.057;-71.424
2025-10-24;09:08:41;76;0.061;-71.172
2025-10-24;09:08:42;73;0.059;-71.323
2025-10-24;09:08:42;75;0.060;-71.222
2025-10-24;09:08:43;72;0.058;-71.374
2025-10-24;09:08:44;76;0.061;-71.172
2025-10-24;09:08:45;62;0.050;-71.877
2025-10-24;09:08:46;61;0.049;-71.928
2025-10-24;09:08:47;75;0.060;-71.222
2025-10-24;09:08:48;85;0.069;-70.719
2025-10-24;09:08:49;74;0.060;-71.273
2025-10-24;09:08:50;72;0.058;-71.374
2025-10-24;09:08:51;77;0.062;-71.122
2025-10-24;09:08:51;60;0.048;-71.978
2025-10-24;09:08:52;74;0.060;-71.273
2025-10-24;09:08:53;63;0.051;-71.827
2025-10-24;09:08:54;72;0.058;-71.374
2025-10-24;09:08:55;77;0.062;-71.122
2025-10-24;09:08:56;74;0.060;-71.273
2025-10-24;09:08:57;75;0.060;-71.222
2025-10-24;09:08:58;60;0.048;-71.978
2025-10-24;09:08:59;72;0.058;-71.374
2025-10-24;09:09:00;73;0.059;-71.323
2025-10-24;09:09:00;76;0.061;-71.172
2025-10-24;09:09:01;76;0.061;-71.172
2025-10-24;09:09:02;73;0.059;-71.323
2025-10-24;09:09:03;75;0.060;-71.222
2025-10-24;09:09:04;61;0.049;-71.928
2025-10-24;09:09:05;74;0.060;-71.273
2025-10-24;09:09:06;74;0.060;-71.273
2025-10-24;09:09:07;73;0.059;-71.323
2025-10-24;09:09:08;58;0.047;-72.079
2025-10-24;09:09:09;72;0.058;-71.374
2025-10-24;09:09:09;61;0.049;-71.928
2025-10-24;09:09:10;73;0.059;-71.323
2025-10-24;09:09:11;73;0.059;-71.323
2025-10-24;09:09:12;77;0.062;-71.122
